MINE_ID|MINE_NAME|MINE_TYPE|MINE_STATUS|OPERATOR_NAME|OPERATOR_GROUP|CONTROLLER_NAME|STATE|COUNTY|LATITUDE|LONGITUDE|REGION_CODE|PRIMARY_SIC|PRIMARY_CANVASS|NO_EMPLOYEES|NEAREST_TOWN
2001919|Crusher #4|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Marquette|46.441389|-87.593333|OTHER|Construction Sand and Gravel|SandAndGravel|3|Ishpeming, MI
2002002|Shook Gravel Pit|Surface|Intermittent|Shook Asphalt Co., Inc.|OTHER|Gary C  Shook Jr|MI|Montcalm|43.13395|-85.239535|OTHER|Construction Sand and Gravel|SandAndGravel|2|Greenville
2002022|Bad Axe Pit|Surface|Intermittent|Bischer Ready Mix Incorporated|OTHER|Melvin J  Bischer|MI|Huron|43.788611|-82.973056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Bad Axe
2002030|Crusher #3|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Marquette|46.495278|-87.612778|OTHER|Construction Sand and Gravel|SandAndGravel|3|Ishpeming, MI
2002046|Denny Olson|Surface|Intermittent|Denny Olson|OTHER|Denny  Olson|MI|Dickinson|45.806667|-87.988333|OTHER|Construction Sand and Gravel|SandAndGravel|2|Quinnesec
2002344|Gerken Materials- Hillsdale Plant|Surface|Active|Gerken Materials Inc|OTHER|Brent  Gerken; Michael J  Gerken|MI|Hillsdale|41.757778|-84.515|OTHER|Construction Sand and Gravel|SandAndGravel|2|HILLSDALE
2002356|South Flint Gravel Inc|Surface|Active|South Flint Gravel Inc|OTHER|Robert J  Aldridge|MI|Oakland|42.851667|-83.586944|OTHER|Construction Sand and Gravel|SandAndGravel|5|DAVISON
2002369|Powerscreen 320|Surface|Intermittent|Weber Sand & Gravel Inc|OTHER|Geraldine A  Weber|MI|Lapeer|43.211111|-82.986944|OTHER|Construction Sand and Gravel|SandAndGravel|1|Portable
2002372|Lake City Pit|Surface|Intermittent|SRM Materials, LLC|OTHER|Michael  Hollingshead|MI|Missaukee|44.350833|-85.069167|OTHER|Construction Sand and Gravel|SandAndGravel|5|Lake City
2002383|Amrize Dundee Quarry|Surface|Active|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Monroe|41.997222|-83.66|OTHER|Construction Sand and Gravel|SandAndGravel|7|Dundee
2002394|A/C H 4000|Surface|Intermittent|Kalin Construction Company Inc|OTHER|Gerald  Kalin|MI|Cass|41.937222|-86.01|OTHER|Construction Sand and Gravel|SandAndGravel|3|SODUS
2002401|Duo-King Plant #1|Surface|Intermittent|R E Glancy Inc|OTHER|Kevin Ford  Manne|MI|Iosco|44.091944|-83.847222|OTHER|Construction Sand and Gravel|SandAndGravel|3|Tawas City
2002402|Apache Plant #2|Surface|Intermittent|R E Glancy Inc|OTHER|Kevin Ford  Manne|MI|Iosco|44.24|-83.613611|OTHER|Construction Sand and Gravel|SandAndGravel|2|Tawas
2002403|Apache Plant #3|Surface|Intermittent|R E Glancy Inc|OTHER|Kevin Ford  Manne|MI|Ogemaw|41.742778|-85.012778|OTHER|Construction Sand and Gravel|SandAndGravel|2|West Branch
2002404|Duo-King Plant #4|Surface|Intermittent|R E Glancy Inc|OTHER|Kevin Ford  Manne|MI|Iosco|44.0875|-83.847222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Tawas City
2002421|Amrize Kalamazoo West Plant|Surface|Active|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Kalamazoo|42.621111|-84.857222|OTHER|Construction Sand and Gravel|SandAndGravel|8|KALAMAZOO
2002434|St Marys Cement-Detroit|Facility|Active|St. Marys Cement|OTHER|VOTORANTIM CIMENTOS|MI|Wayne|42.287778|-83.134722|OTHER|Cement|Stone|91|DETROIT
2002436|Aggregate Resources Gravel Pit|Surface|Active|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Kalamazoo|42.281667|-85.346389|OTHER|Construction Sand and Gravel|SandAndGravel|10|Galesburg
2002484|Torpey Pit|Surface|Intermittent|Central Michigan Sand and Gravel|OTHER|Timothy  Torpey|MI|Isabella|43.999722|-85.249722|OTHER|Construction Sand and Gravel|SandAndGravel|4|Barryton
2002499|7911 Gravel Plant|Surface|Intermittent|Rieth-Riley Construction Co., Inc.|OTHER|RR Holdco, Inc.|MI|Roscommon|44.385833|-84.587222|OTHER|Construction Sand and Gravel|SandAndGravel|3|BAY SHORE
2002523|Top Grade_Chieftain 1400|Surface|Intermittent|Top Grade Aggregates|OTHER|Thomas  Brink; Ross  Veltema|MI|Allegan|42.930833|-85.804722|OTHER|Construction Sand and Gravel|SandAndGravel|5|Hamilton
2002524|Stoneco Burmeister|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Washtenaw|42.168889|-83.826111|OTHER|Construction Sand and Gravel|SandAndGravel|6|WIXOM
2002529|Ray Road Plant|Surface|Active|American Aggregates Of Michigan Inc|OTHER|Edward C  Levy Jr|MI|Oakland|42.841944|-83.266111|OTHER|Construction Sand and Gravel|SandAndGravel|13|Wixom
2002538|721 Screen Plant|Surface|Intermittent|Rieth-Riley Construction Co., Inc.|OTHER|RR Holdco, Inc.|MI|Charlevoix|45.361389|-85.112778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Charlevoix
2002578|Williams Rd Pit|Surface|Intermittent|High Grade Materials Co|OTHER|Amber  Hoover; Amy  Watson; James  Sturrus Jr|MI|Clinton|43.056111|-84.583611|OTHER|Construction Sand and Gravel|SandAndGravel|2|St. Johns
2002581|Bark River Pits|Surface|Intermittent|Bark River Concrete Products|OTHER|Ashley  Anderson; Brad  Anderson|MI|Delta|45.708333|-87.298889|OTHER|Construction Sand and Gravel|SandAndGravel|4|Bark River
2002592|Tuttle Road Pit|Surface|Intermittent|Cusack Excavating|OTHER|Tony Charles  Cusack|MI|Ionia|42.951111|-85.096111|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ionia
2002595|100th Street|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Kent|42.782778|-85.639167|OTHER|Construction Sand and Gravel|SandAndGravel|9|Grand Rapids
2002621|A/C Plant|Surface|Intermittent|Carl Schlegel Inc|OTHER|Carmeuse Holding SA|MI|Clinton|43.038056|-84.484167|OTHER|Construction Sand and Gravel|SandAndGravel|2|St. Johns
2002674|Lapeer County Pit|Surface|Active|Lapeer County Pit|OTHER|Joyce A  Treash|MI|Lapeer|43.211389|-83.077222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Brown City
2002675|Bechtel Pit|Surface|Active|Mid Michigan Materials Bechtel|OTHER|Chris  Peyerk; James A Jacob|MI|Lapeer|43.19|-83.056667|OTHER|Construction Sand and Gravel|SandAndGravel|3|BROWN CITY
2002712|S & M Gravel Pit|Surface|Active|S & M Gravel Inc|OTHER|Mark  Sloothaak|MI|Ottawa|43.031667|-86.056667|OTHER|Construction Sand and Gravel|SandAndGravel|6|GRAND HAVEN
2002716|CEDAR RAPIDS PLANT #1|Surface|Intermittent|O E Bieri & Sons Inc|OTHER|Joel  Bieri; Dale  Bieri|MI|Kent|42.929444|-85.323333|OTHER|Construction Sand and Gravel|SandAndGravel|3|LOWELL
2002717|ALLIS CHALMER PLANT #1|Surface|Intermittent|Carr Bros & Sons|OTHER|John R  Carr Jr|MI|Jackson|42.243056|-84.753056|OTHER|Construction Sand and Gravel|SandAndGravel|7|albon
2002719|Riverside 2nd Pit|Surface|Intermittent|Cusack Excavating|OTHER|Tony Charles  Cusack|MI|Ionia|42.9825|-85.0663|OTHER|Construction Sand and Gravel|SandAndGravel|2|Ionia, MI
2002723|Cliff''s Sand & Gravel Inc|Surface|Intermittent|Cliff's Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.375274|-84.794209|OTHER|Construction Sand and Gravel|SandAndGravel|4|HOUGHTON LAKE
2002727|Plant #4 Lippmann|Surface|Intermittent|Halliday Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.305635|-84.788009|OTHER|Construction Sand and Gravel|SandAndGravel|4|HOUGHTON LAKE
2002730|Saxton Sand and Gravel|Surface|Intermittent|Saxton Sand and Gravel Inc|OTHER|Ashlei E Saxton; Colter M Saxton|MI|Roscommon|44.291111|-84.738056|OTHER|Construction Sand and Gravel|SandAndGravel|4|HOUGHTON LAKE
2002739|BOLEDIN ALLIS #1|Surface|Intermittent|Parker Excavating Gravel & Recycle|OTHER|Russ  Parker|MI|Kent|43.279167|-85.511389|OTHER|Construction Sand and Gravel|SandAndGravel|2|COMSTOCK
2002745|LIPPMAN I|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.733056|-85.725556|OTHER|Construction Sand and Gravel|SandAndGravel|3|TRAVERSE CITY
2002747|Bawlin Plant|Surface|Intermittent|M & W Poquette Excavating Inc|OTHER|Stephen Mark  Poquette|MI|Emmet|45.376111|-84.748333|OTHER|Construction Sand and Gravel|SandAndGravel|2|PETOSKEY
2002756|PIONEER PLANT 1|Surface|Intermittent|Bradley Sand & Gravel|OTHER|Mark Shane  Bradley|MI|Benzie|44.757222|-86.039167|OTHER|Construction Sand and Gravel|SandAndGravel|2|HONOR
2002762|Plant 1|Surface|Active|Ken Measel Sand & Gravel, Inc|OTHER|Ken  Measel|MI|Lapeer|42.938611|-83.035278|OTHER|Construction Sand and Gravel|SandAndGravel|3|ALMONT
2002768|Simplicity Wash Plant|Surface|Active|Carr Bros & Sons|OTHER|John R  Carr Jr|MI|Jackson|42.238333|-84.691389|OTHER|Construction Sand and Gravel|SandAndGravel|3|ALBIEN
2002772|KOLMAN #1|Surface|Intermittent|Alpers Excavating Inc|OTHER|Patricia  Alpers|MI|Grand Traverse|44.727778|-85.676667|OTHER|Construction Sand and Gravel|SandAndGravel|4|TRAVERSE CITY
2002780|Amrize Battle Creek Plant|Surface|Active|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Calhoun|42.390556|-85.168611|OTHER|Construction Sand and Gravel|SandAndGravel|10|KALAMAZOO
2002792|LRM Concrete and Excavation Services|Surface|Intermittent|LRM Holdings LLC|OTHER|Headwater Industries LLC|MI|Leelanau|44.798611|-85.875556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Maple City
2002798|PIONEER PLANT|Surface|Intermittent|Chippewa Stone & Gravel Inc|OTHER|Walter L  Hazen|MI|Mecosta|43.887778|-85.304722|OTHER|Construction Sand and Gravel|SandAndGravel|5|RODNEY
2002799|HAGEN CEMENT PROD. INC.|Surface|Intermittent|Hagen Cement Products Inc|OTHER|Sidney  Hagen|MI|St Joseph|41.798889|-85.619722|OTHER|Construction Sand and Gravel|SandAndGravel|2|WHITE PIGEON
2002820|PLANT #102|Surface|Intermittent|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Kalamazoo|42.390556|-85.168611|OTHER|Construction Sand and Gravel|SandAndGravel|3|Kalamazoo
2002823|4th Street|Surface|Active|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Kalamazoo|42.149722|-85.715556|OTHER|Construction Sand and Gravel|SandAndGravel|8|Schoolcraft
2002826|Ready Mix Pit|Surface|Intermittent|Angelo Luppino, Inc.|OTHER|Paul  Luppino|MI|Gogebic|46.458056|-90.1225|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ironwood, MI
2002831|Arden Shell Trucking|Surface|Intermittent|Arden Shell Trucking|OTHER|Arden  Shell|MI|Gladwin|43.987222|-84.4675|OTHER|Construction Sand and Gravel|SandAndGravel|2|Vanderbilt
2002836|Ken Measel Sand & Gravel, Inc #2|Surface|Active|Ken Measel Sand & Gravel, Inc.|OTHER|Ken  Measel|MI|Lapeer|43.167778|-83.042778|OTHER|Construction Sand and Gravel|SandAndGravel|5|Brown City
2002837|Amrize Wayland Plant|Surface|Active|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Allegan|42.739444|-85.545556|OTHER|Construction Sand and Gravel|SandAndGravel|9|Kalamazoo
2002842|WASH PLANT I|Surface|Intermittent|Barber Creek Sand & Gravel Inc|OTHER|Daniel  Groenke|MI|Kent|43.255278|-85.7225|OTHER|Construction Sand and Gravel|SandAndGravel|2|Kent City
2002843|Mike Todd|Surface|Intermittent|Mike Todd|OTHER|Mike  Todd|MI|Hillsdale|41.831111|-84.627222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Hillsdale
2002848|JCI/EAGLE/PIONEER CRUSHER|Surface|Intermittent|Alpena Aggregate Inc|OTHER|Earl R  Dubey|MI|Alpena|45.157032|-83.419433|OTHER|Construction Sand and Gravel|SandAndGravel|3|Alpena
2002856|KPI-JCI Screen #1179|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Montmorency|45.166111|-85.232778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Hilllman
2002858|Wash Plant|Surface|Intermittent|Albrecht Sand & Gravel|OTHER|Mona  Albrecht|MI|Sanilac|43.417222|-82.983889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Snover
2002868|Doster Pit|Surface|Active|High Grade Materials Co|OTHER|Amber  Hoover; Amy  Watson; James  Sturrus Jr|MI|Allegan|42.435556|-85.571667|OTHER|Construction Sand and Gravel|SandAndGravel|2|Plainwell
2002870|Castle Road Screw|Surface|Intermittent|Weber Sand & Gravel Inc|OTHER|Geraldine A  Weber|MI|Lapeer|43.240556|-83.420556|OTHER|Construction Sand and Gravel|SandAndGravel|1|Fostoria
2002871|LARRY SIEGEL EXC.|Surface|Intermittent|Larry Siegel Excavating|OTHER|Larry  Siegel|MI|Hillsdale|41.875556|-84.522222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Pittsford
2002884|Cedar Rapids Portable #2|Surface|Intermittent|H S V Redi-Mix Inc|OTHER|Mark T McKeever|MI|Barry|42.8002|-85.147936|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lake Odessa
2002886|Clinton Plant|Surface|Active|Gerken Materials Inc.|OTHER|Brent  Gerken; Michael J  Gerken|MI|Washtenaw|42.094722|-83.988056|OTHER|Construction Sand and Gravel|SandAndGravel|6|Clinton
2002890|Stoneco Southwest Gravel|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Allegan|42.510278|-85.975|OTHER|Construction Sand and Gravel|SandAndGravel|9|Allegan
2002894|7912 Bit Split Plant|Surface|Intermittent|Rieth-Riley Construction Co., Inc.|OTHER|RR Holdco, Inc.|MI|Calhoun|42.32|-85.014167|OTHER|Construction Sand and Gravel|SandAndGravel|3|Bayshore
2002897|Iron City Enterprises Plant 1|Surface|Intermittent|Iron City Enterprises|OTHER|Tom J  Nemetz|MI|Menominee|45.651667|-87.844444|OTHER|Construction Sand and Gravel|SandAndGravel|4|Menominee, MI
2002901|Hartman Fabco Plant|Surface|Active|Michiana Aggregate, Inc.|OTHER|John S  Yerington II|MI|Berrien|41.895|-86.303333|OTHER|Construction Sand and Gravel|SandAndGravel|6|Niles, MI
2002902|Newport|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Monroe|42.008333|-83.241111|OTHER|Construction Sand and Gravel|SandAndGravel|20|Newport
2002909|BYHOLT SAND & GRAVEL|Surface|Intermittent|Byholt Inc|OTHER|John  Byholt Sr|MI|Kalamazoo|42.155045|-85.725992|OTHER|Construction Sand and Gravel|SandAndGravel|4|Vicksburg
2002912|FLYNN'S TRENCHING SERVICE|Surface|Intermittent|Flynn's Trenching Service|OTHER|Mike  Flynn|MI|Emmet|45.37|-84.882222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Petoskey
2002924|Plant #2 Lippmann|Surface|Intermittent|Halliday Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.305635|-84.788009|OTHER|Construction Sand and Gravel|SandAndGravel|4|Houghton Lake
2002925|Hazemag #2122|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.686389|-85.647222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Traverse City
2002930|Valley View Quarry - Wash Plant|Surface|Intermittent|Valley View Quarry|OTHER|Gary A Moyle|MI|Houghton|47.095556|-88.595556|OTHER|Construction Sand and Gravel|SandAndGravel|4|Houghton, MI
2002932|JONESVILLE|Surface|Intermittent|Gerken Materials Inc.|OTHER|Brent  Gerken; Michael J  Gerken|MI|Hillsdale|42.002222|-84.611111|OTHER|Construction Sand and Gravel|SandAndGravel|6|Jonesville
2002934|Denniston Quarry|Surface|Active|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Monroe|41.895|-83.433056|OTHER|Crushed, Broken Limestone NEC|Stone|27|Monroe
2002937|Olivue Sand & Gravel|Surface|Intermittent|Olivue Sand & Gravel|OTHER|Daniel  LaPoint|MI|Eaton|42.448056|-84.954722|OTHER|Construction Sand and Gravel|SandAndGravel|1|Olivet
2002940|#1313 Cedar Rapids|Surface|Intermittent|MDC Contracting LLC|OTHER|Mark L  Manthei; James  Manthei|MI|Charlevoix|45.300833|-85.267778|OTHER|Construction Sand and Gravel|SandAndGravel|3|Petoskey
2002942|Midway Pit|Surface|Active|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Kalamazoo|42.288889|-85.406389|OTHER|Construction Sand and Gravel|SandAndGravel|7|Galesburg
2002947|Pewamo Pit|Surface|Intermittent|Pung Excavating|OTHER|Jeffry L Pung; Helen B Pung|MI|Ionia|42.998889|-84.912222|OTHER|Construction Sand and Gravel|SandAndGravel|3|Lyons
2002949|Zeeb Road|Surface|Active|Michigan Materials and Aggregate Company|OTHER|CRH PLC|MI|Washtenaw|42.3175|-83.839722|OTHER|Construction Sand and Gravel|SandAndGravel|8|Ann Arbor
2002951|Portable Crusher #1|Surface|Intermittent|Con Agg Inc|OTHER|Kenneth W  Norris|MI|Chippewa|46.067778|-84.613333|OTHER|Construction Sand and Gravel|SandAndGravel|2|Sault Ste.Marie, MI
2002957|Metamora Pit|Surface|Intermittent|John R Sand & Gravel Co|OTHER|Michael E  Evatz|MI|Lapeer|42.941944|-83.267222|OTHER|Construction Sand and Gravel|SandAndGravel|5|Sterling Heights
2002960|Alexander Pit|Surface|Intermittent|Vollmer Ready Mix|OTHER|Audrey A  Vollmer|MI|Huron|43.803059|-82.966058|OTHER|Construction Sand and Gravel|SandAndGravel|2|Bad Axe
2002961|Smith Quarry|Surface|Intermittent|Smith Construction, Inc.|OTHER|Andrew P  Smith|MI|Marquette|46.533889|-87.496667|OTHER|Construction Sand and Gravel|SandAndGravel|4|Marquette, MI
2002964|Sylvania Minerals|Surface|Active|Sylvania Minerals LLC|OTHER|Great Lakes Aggregates LLC|MI|Monroe|42.051944|-83.270278|OTHER|Crushed, Broken Limestone NEC|Stone|49|Berlin Twp.
2002965|Highland Plant|Surface|Active|American Aggregates of Michigan Inc|OTHER|Edward C  Levy Jr|MI|Oakland|42.694722|-83.665278|OTHER|Construction Sand and Gravel|SandAndGravel|16|Holly
2002966|Portable McCloskey|Surface|Intermittent|Tri-City Aggregates Inc|OTHER|Genoak Materials Inc|MI|Oakland|42.8225|-83.584444|OTHER|Construction Sand and Gravel|SandAndGravel|12|Holly
2002967|Plant 2 AP35 Muir Road Pit|Surface|Active|Ashley Land Development Co., Inc.|OTHER|Dana G  Hayes|MI|Livingston|42.550278|-83.681111|OTHER|Construction Sand and Gravel|SandAndGravel|7|Milford
2002975|Wash Plant #2|Surface|Intermittent|Halliday Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.305635|-84.788009|OTHER|Construction Sand and Gravel|SandAndGravel|1|Houghton Lake
2002976|Oakley Pit|Surface|Intermittent|Constine Gravel Co.|OTHER|Mark  Constine|MI|Saginaw|43.154167|-84.2025|OTHER|Construction Sand and Gravel|SandAndGravel|2|Oakley
2002986|Buno Road Plant|Surface|Active|American Aggregates Of Michigan Inc|OTHER|Edward C  Levy Jr|MI|Livingston|42.546944|-83.692222|OTHER|Construction Sand and Gravel|SandAndGravel|13|Milford
2002989|Barber Creek McCloskey I|Surface|Intermittent|Barber Creek Sand & Gravel Inc|OTHER|Daniel  Groenke|MI|Kent|43.255278|-85.7225|OTHER|Construction Sand and Gravel|SandAndGravel|3|Kent City
2002995|Patterson Road|Surface|Active|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Allegan|42.732778|-85.545556|OTHER|Construction Sand and Gravel|SandAndGravel|12|Wavland
2002996|Carrick Trucking & Gravel Inc.|Surface|Intermittent|Carrick Trucking & Gravel Inc.|OTHER|Brian D Carrick; Mark A Carrick; Dean B Carrick|MI|Roscommon|44.276667|-84.774167|OTHER|Construction Sand and Gravel|SandAndGravel|3|Houghton Lake
2003000|Fyke Washed Sand & Gravel Inc|Surface|Active|A & E Agg  Inc|OTHER|Barbara  Edwards|MI|Livingston|42.47|-83.938889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Pinckney
2003008|Stoneco Sturgis Wash Plant|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|St Joseph|41.800556|-85.388889|OTHER|Construction Sand and Gravel|SandAndGravel|4|Sturgis
2003009|Washing Plant|Surface|Intermittent|Gale Briggs Inc|OTHER|Betty J  Briggs; Steve J  Briggs|MI|Eaton|42.560326|-84.846131|OTHER|Construction Sand and Gravel|SandAndGravel|6|Charlotte
2003010|Starr Aggregates|Surface|Intermittent|Starr Aggregates|OTHER|Phil  Starr|MI|Lapeer|43.068889|-83.186389|OTHER|Construction Sand and Gravel|SandAndGravel|3|Attica
2003015|M-72 Pit|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.815|-85.900833|OTHER|Construction Sand and Gravel|SandAndGravel|2|Traverse City
2003016|BURNS #1|Surface|Intermittent|M W Burns Excavating & Gravel|OTHER|Kenneth M Burns|MI|Hillsdale|42.0275|-84.729167|OTHER|Construction Sand and Gravel|SandAndGravel|2|Litchfield
2003017|WSG Wash Plant|Surface|Intermittent|Wuebben Sand & Gravel Inc|OTHER|Jed D  Wuebben|MI|Keweenaw|47.1525|-88.612778|OTHER|Construction Sand and Gravel|SandAndGravel|1|Mohawk, MI
2003022|Tuckey|Surface|Intermittent|R & R Concrete and Supply LLC|OTHER|Russel  Willett; Rick  Willett|MI|Tuscola|43.600556|-83.198056|OTHER|Construction Sand and Gravel|SandAndGravel|1|Cass City
2003023|7913 Plant|Surface|Intermittent|Rieth-Riley Construction Co., Inc.|OTHER|RR Holdco, Inc.|MI|Charlevoix|45.119167|-84.888056|OTHER|Construction Sand and Gravel|SandAndGravel|3|Petshey
2003025|Crawford Sand & Gravel|Surface|Intermittent|Crawford Sand & Gravel|OTHER|William  Crawford; Jon  Crawford|MI|Ogemaw|44.325556|-84.226389|OTHER|Construction Sand and Gravel|SandAndGravel|3|West Branch
2003026|Romeo|Surface|Active|Messina Trucking Inc.|OTHER|Stephen L  Messina|MI|Macomb|42.779444|-83.046944|OTHER|Construction Sand and Gravel|SandAndGravel|2|Romeo
2003032|MEYERS PIT|Surface|Intermittent|Cheboygan Cement Products Inc|OTHER|Catherine  Gildner; Gregory  Gildner|MI|Cheboygan|45.633176|-84.46367|OTHER|Construction Sand and Gravel|SandAndGravel|3|Cheboygan
2003035|MAY-MCCREADY BUTTLES ROAD PIT|Surface|Intermittent|Lewiston Sand & Gravel|OTHER|Mike T  May; Ted J  May|MI|Montmorency|44.959444|-84.312222|OTHER|Construction Sand and Gravel|SandAndGravel|3|Lewiston
2003036|ELM ST WASH PLANT|Surface|Active|Bailey Sand & Gravel Company|OTHER|Jerald W  Bailey|MI|Jackson|42.253056|-84.510556|OTHER|Construction Sand and Gravel|SandAndGravel|3|Jackson
2003039|Guthrie Pit #1|Surface|Intermittent|Guthrie's|OTHER|Bryon P  Guthrie|MI|Wexford|44.676944|-85.998056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Mesick
2003041|PLANT 1|Surface|Intermittent|Parrish Excavating, Inc.|OTHER|Bradley J Parrish; Leon F Parrish|MI|Branch|41.9425|-85.055833|OTHER|Construction Sand and Gravel|SandAndGravel|2|Cold Water
2003049|7914 Impact Plant|Surface|Intermittent|Rieth-Riley Construction Co., Inc.|OTHER|RR Holdco, Inc.|MI|Charlevoix|42.691111|-84.643056|OTHER|Crushed, Broken Stone NEC|Stone|3|Afton
2003051|Stoneco Portable Plant|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Allegan|42.732778|-85.545556|OTHER|Construction Sand and Gravel|SandAndGravel|9|Belleville
2003053|Portable Finlay|Surface|Intermittent|Tri-City Aggregates Inc|OTHER|Genoak Materials Inc|MI|Oakland|42.8225|-83.584444|OTHER|Construction Sand and Gravel|SandAndGravel|15|Holly
2003054|500 Cone Plant|Surface|Intermittent|Halliday Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.305555|-84.788055|OTHER|Construction Sand and Gravel|SandAndGravel|4|Marshall
2003057|Crushing Plant #1|Surface|Intermittent|Superior Sand & Gravel, Inc.|OTHER|David  Mattila; Lisa  Mattila|MI|Houghton|47.1275|-88.613056|OTHER|Construction Sand and Gravel|SandAndGravel|4|Hancock, MI
2003058|PORTABLE WASH PLANT|Surface|Intermittent|R H Huhtala Aggregates, Inc.|OTHER|Roland H  Huhtala|MI|Baraga|46.701388|-88.443888|OTHER|Construction Sand and Gravel|SandAndGravel|2|L'Anse
2003059|Shook Pit #2|Surface|Intermittent|Shook Asphalt Company Inc|OTHER|Gary C  Shook Jr|MI|Montcalm|43.307777|-85.204166|OTHER|Construction Sand and Gravel|SandAndGravel|1|Stanton
2003060|GBM Sand & Gravel|Surface|Active|GBM Sand & Gravel LLC|OTHER|Craig Steven  Fons|MI|Livingston|42.797778|-83.704722|OTHER|Construction Sand and Gravel|SandAndGravel|3|Fenton
2003062|St. Johns Pit|Surface|Active|High Grade Materials Company|OTHER|Amber  Hoover; Amy  Watson; James  Sturrus Jr|MI|Clinton|43.048889|-84.496944|OTHER|Construction Sand and Gravel|SandAndGravel|2|St. Johns
2003064|M-78|Surface|Intermittent|Carl Schlegel Inc|OTHER|Carmeuse Holding SA|MI|Shiawassee|42.804444|-84.323056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Perry
2003069|Nordberg Plant|Surface|Intermittent|Champagne & Marx Excavating Inc|OTHER|Anne K  Coursey; David T  Marx|MI|Presque Isle|44.237222|-83.763333|OTHER|Construction Sand and Gravel|SandAndGravel|2|Onaway
2003073|SCREEN PLANT|Surface|Intermittent|Northern Sand & Gravel|OTHER|Allan Lee  VanSloten|MI|Chippewa|46.463611|-84.392222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Sault Ste,.Marie
2003079|M52 PIT|Surface|Intermittent|Constine Gravel Company|OTHER|Mark  Constine|MI|Shiawassee|42.885278|-84.221667|OTHER|Construction Sand and Gravel|SandAndGravel|3|Owasso
2003081|MOOSE LAKE AGGREGATES LLC|Surface|Intermittent|Moose Lake Aggregates, LLC|OTHER|Ken  Smith|MI|Cass|41.885|-86.175278|OTHER|Construction Sand and Gravel|SandAndGravel|4|Niles
2003083|Portable Crushing Plant No 2|Surface|Intermittent|Carr Bros & Sons|OTHER|John R  Carr Jr|MI|Calhoun|42.238333|-84.691389|OTHER|Construction Sand and Gravel|SandAndGravel|6|Albion
